NOM;CODI;DATA;SEXE;GRUP_EDAT;RESIDENCIA;CASOS_CONFIRMAT;PCR;INGRESSOS_TOTAL;INGRESSOS_CRITIC;INGRESSATS_TOTAL;INGRESSATS_CRITIC;EXITUS
CATALUNYA;CATALUNYA;2020-07-23;Home;Majors de 74;Si;0;113;3;0;10;0;1
CATALUNYA;CATALUNYA;2020-07-23;Home;Menors de 15;No;62;860;0;0;3;1;0
CATALUNYA;CATALUNYA;2020-07-23;Home;Menors de 15;Si;0;14;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-07-22;Altres;N/A;--;23;213;6;0;27;6;0
CATALUNYA;CATALUNYA;2020-07-22;Dona;Entre 15 i 64;No;459;5029;26;7;68;10;1
CATALUNYA;CATALUNYA;2020-07-22;Dona;Entre 15 i 64;Si;1;14;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-07-22;Dona;Entre 65 i 74;No;23;461;4;0;23;4;0
CATALUNYA;CATALUNYA;2020-07-22;Dona;Entre 65 i 74;Si;0;28;0;0;1;1;0
CATALUNYA;CATALUNYA;2020-07-22;Dona;Majors de 74;No;18;622;8;2;45;4;4
CATALUNYA;CATALUNYA;2020-07-22;Dona;Majors de 74;Si;11;525;1;0;19;0;1
CATALUNYA;CATALUNYA;2020-07-22;Dona;Menors de 15;No;55;718;0;0;2;1;0
CATALUNYA;CATALUNYA;2020-07-22;Dona;Menors de 15;Si;0;0;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-07-22;Home;Entre 15 i 64;No;431;3791;39;30;134;31;0
CATALUNYA;CATALUNYA;2020-07-22;Home;Entre 15 i 64;Si;3;36;0;0;2;0;0
CATALUNYA;CATALUNYA;2020-07-22;Home;Entre 65 i 74;No;23;514;3;0;49;9;0
CATALUNYA;CATALUNYA;2020-07-22;Home;Entre 65 i 74;Si;0;33;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-07-22;Home;Majors de 74;No;18;532;6;1;45;7;0
CATALUNYA;CATALUNYA;2020-07-22;Home;Majors de 74;Si;4;127;1;0;8;0;0
CATALUNYA;CATALUNYA;2020-07-22;Home;Menors de 15;No;52;761;2;0;1;1;0
CATALUNYA;CATALUNYA;2020-07-22;Home;Menors de 15;Si;0;2;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-07-21;Altres;N/A;--;26;150;13;0;26;6;0
CATALUNYA;CATALUNYA;2020-07-21;Dona;Entre 15 i 64;No;504;5029;14;0;67;7;1
CATALUNYA;CATALUNYA;2020-07-21;Dona;Entre 15 i 64;Si;1;49;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-07-21;Dona;Entre 65 i 74;No;24;581;5;2;25;3;0
CATALUNYA;CATALUNYA;2020-07-21;Dona;Entre 65 i 74;Si;1;39;1;0;4;1;0
CATALUNYA;CATALUNYA;2020-07-21;Dona;Majors de 74;No;27;731;9;2;47;3;1
CATALUNYA;CATALUNYA;2020-07-21;Dona;Majors de 74;Si;4;293;4;0;21;0;0
CATALUNYA;CATALUNYA;2020-07-21;Dona;Menors de 15;No;75;680;0;0;2;1;0
CATALUNYA;CATALUNYA;2020-07-21;Dona;Menors de 15;Si;0;0;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-07-21;Home;Entre 15 i 64;No;434;3669;48;21;132;27;1
CATALUNYA;CATALUNYA;2020-07-21;Home;Entre 15 i 64;Si;6;106;0;0;2;0;0
CATALUNYA;CATALUNYA;2020-07-21;Home;Entre 65 i 74;No;20;568;10;0;51;9;0
CATALUNYA;CATALUNYA;2020-07-21;Home;Entre 65 i 74;Si;0;26;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-07-21;Home;Majors de 74;No;19;629;10;5;43;7;4
CATALUNYA;CATALUNYA;2020-07-21;Home;Majors de 74;Si;2;107;0;0;10;0;2
CATALUNYA;CATALUNYA;2020-07-21;Home;Menors de 15;No;42;734;0;0;1;1;0
CATALUNYA;CATALUNYA;2020-07-21;Home;Menors de 15;Si;0;0;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-07-20;Altres;N/A;--;37;182;4;1;22;5;0
CATALUNYA;CATALUNYA;2020-07-20;Dona;Entre 15 i 64;No;525;3538;30;1;63;10;1
CATALUNYA;CATALUNYA;2020-07-20;Dona;Entre 15 i 64;Si;0;25;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-07-20;Dona;Entre 65 i 74;No;17;403;6;0;17;2;0
CATALUNYA;CATALUNYA;2020-07-20;Dona;Entre 65 i 74;Si;1;23;0;2;1;1;0
CATALUNYA;CATALUNYA;2020-07-20;Dona;Majors de 74;No;25;594;8;0;40;1;1
CATALUNYA;CATALUNYA;2020-07-20;Dona;Majors de 74;Si;15;326;3;0;17;0;2
CATALUNYA;CATALUNYA;2020-07-20;Dona;Menors de 15;No;48;432;0;0;2;1;0
CATALUNYA;CATALUNYA;2020-07-20;Dona;Menors de 15;Si;0;1;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-07-20;Home;Entre 15 i 64;No;477;2658;25;6;124;28;1
CATALUNYA;CATALUNYA;2020-07-20;Home;Entre 15 i 64;Si;6;43;0;0;1;0;0
CATALUNYA;CATALUNYA;2020-07-20;Home;Entre 65 i 74;No;18;467;5;1;51;9;0
CATALUNYA;CATALUNYA;2020-07-20;Home;Entre 65 i 74;Si;0;16;0;0;1;0;0
CATALUNYA;CATALUNYA;2020-07-20;Home;Majors de 74;No;7;501;18;10;40;4;5
CATALUNYA;CATALUNYA;2020-07-20;Home;Majors de 74;Si;5;126;1;0;14;0;0
CATALUNYA;CATALUNYA;2020-07-20;Home;Menors de 15;No;55;467;0;0;3;1;0
CATALUNYA;CATALUNYA;2020-07-20;Home;Menors de 15;Si;0;0;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-07-19;Altres;N/A;--;6;12;5;0;23;8;0
CATALUNYA;CATALUNYA;2020-07-19;Dona;Entre 15 i 64;No;132;1238;6;1;58;11;1
CATALUNYA;CATALUNYA;2020-07-19;Dona;Entre 15 i 64;Si;0;5;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-07-19;Dona;Entre 65 i 74;No;12;135;3;1;19;1;0
CATALUNYA;CATALUNYA;2020-07-19;Dona;Entre 65 i 74;Si;1;8;2;0;1;0;0
CATALUNYA;CATALUNYA;2020-07-19;Dona;Majors de 74;No;7;224;12;2;46;3;2
CATALUNYA;CATALUNYA;2020-07-19;Dona;Majors de 74;Si;6;190;3;0;26;0;0
CATALUNYA;CATALUNYA;2020-07-19;Dona;Menors de 15;No;16;183;0;0;2;1;0
CATALUNYA;CATALUNYA;2020-07-19;Dona;Menors de 15;Si;0;0;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-07-19;Home;Entre 15 i 64;No;145;904;24;9;129;30;0
CATALUNYA;CATALUNYA;2020-07-19;Home;Entre 15 i 64;Si;4;18;1;0;2;0;0
CATALUNYA;CATALUNYA;2020-07-19;Home;Entre 65 i 74;No;10;147;3;0;52;9;0
CATALUNYA;CATALUNYA;2020-07-19;Home;Entre 65 i 74;Si;1;12;0;0;3;0;0
CATALUNYA;CATALUNYA;2020-07-19;Home;Majors de 74;No;12;246;9;0;49;6;1
CATALUNYA;CATALUNYA;2020-07-19;Home;Majors de 74;Si;2;67;7;0;13;0;0
CATALUNYA;CATALUNYA;2020-07-19;Home;Menors de 15;No;21;235;0;0;2;1;0
CATALUNYA;CATALUNYA;2020-07-19;Home;Menors de 15;Si;0;0;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-07-18;Altres;N/A;--;41;79;8;2;22;7;0
CATALUNYA;CATALUNYA;2020-07-18;Dona;Entre 15 i 64;No;243;2369;9;2;54;12;0
CATALUNYA;CATALUNYA;2020-07-18;Dona;Entre 15 i 64;Si;1;24;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-07-18;Dona;Entre 65 i 74;No;5;256;2;0;18;0;0
CATALUNYA;CATALUNYA;2020-07-18;Dona;Entre 65 i 74;Si;3;22;0;0;1;0;0
CATALUNYA;CATALUNYA;2020-07-18;Dona;Majors de 74;No;9;319;12;0;46;2;0
CATALUNYA;CATALUNYA;2020-07-18;Dona;Majors de 74;Si;27;254;1;0;27;0;1
CATALUNYA;CATALUNYA;2020-07-18;Dona;Menors de 15;No;22;249;1;0;3;1;0
CATALUNYA;CATALUNYA;2020-07-18;Dona;Menors de 15;Si;0;0;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-07-18;Home;Entre 15 i 64;No;198;1575;14;1;112;23;0
CATALUNYA;CATALUNYA;2020-07-18;Home;Entre 15 i 64;Si;2;27;0;0;1;0;0
CATALUNYA;CATALUNYA;2020-07-18;Home;Entre 65 i 74;No;16;262;6;0;52;9;0
CATALUNYA;CATALUNYA;2020-07-18;Home;Entre 65 i 74;Si;1;20;1;0;3;0;0
CATALUNYA;CATALUNYA;2020-07-18;Home;Majors de 74;No;8;308;6;0;48;5;1
CATALUNYA;CATALUNYA;2020-07-18;Home;Majors de 74;Si;3;80;3;0;11;0;1
CATALUNYA;CATALUNYA;2020-07-18;Home;Menors de 15;No;16;310;0;0;2;1;0
CATALUNYA;CATALUNYA;2020-07-18;Home;Menors de 15;Si;0;0;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-07-17;Altres;N/A;--;42;221;5;1;20;6;0
CATALUNYA;CATALUNYA;2020-07-17;Dona;Entre 15 i 64;No;396;4504;15;9;59;11;0
CATALUNYA;CATALUNYA;2020-07-17;Dona;Entre 15 i 64;Si;3;34;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-07-17;Dona;Entre 65 i 74;No;25;517;3;0;18;0;1
CATALUNYA;CATALUNYA;2020-07-17;Dona;Entre 65 i 74;Si;0;11;0;0;1;0;0
CATALUNYA;CATALUNYA;2020-07-17;Dona;Majors de 74;No;24;653;11;3;30;1;0
CATALUNYA;CATALUNYA;2020-07-17;Dona;Majors de 74;Si;10;336;5;0;22;0;0
CATALUNYA;CATALUNYA;2020-07-17;Dona;Menors de 15;No;41;556;0;0;2;1;0
CATALUNYA;CATALUNYA;2020-07-17;Dona;Menors de 15;Si;0;0;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-07-17;Home;Entre 15 i 64;No;376;3365;16;2;113;26;1
CATALUNYA;CATALUNYA;2020-07-17;Home;Entre 15 i 64;Si;2;86;0;0;2;0;0
CATALUNYA;CATALUNYA;2020-07-17;Home;Entre 65 i 74;No;23;549;8;2;46;9;0
CATALUNYA;CATALUNYA;2020-07-17;Home;Entre 65 i 74;Si;0;28;0;0;2;0;0
CATALUNYA;CATALUNYA;2020-07-17;Home;Majors de 74;No;17;630;8;0;37;4;1
CATALUNYA;CATALUNYA;2020-07-17;Home;Majors de 74;Si;3;116;1;0;8;0;0
CATALUNYA;CATALUNYA;2020-07-17;Home;Menors de 15;No;36;632;2;0;5;1;0
CATALUNYA;CATALUNYA;2020-07-17;Home;Menors de 15;Si;0;0;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-07-16;Altres;N/A;--;46;183;10;2;23;5;0
CATALUNYA;CATALUNYA;2020-07-16;Dona;Entre 15 i 64;No;426;3739;10;1;64;10;0
CATALUNYA;CATALUNYA;2020-07-16;Dona;Entre 15 i 64;Si;0;26;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-07-16;Dona;Entre 65 i 74;No;21;414;4;1;14;1;0
CATALUNYA;CATALUNYA;2020-07-16;Dona;Entre 65 i 74;Si;0;16;0;0;1;0;0
CATALUNYA;CATALUNYA;2020-07-16;Dona;Majors de 74;No;30;535;8;0;31;0;0
CATALUNYA;CATALUNYA;2020-07-16;Dona;Majors de 74;Si;14;269;5;0;20;0;1
CATALUNYA;CATALUNYA;2020-07-16;Dona;Menors de 15;No;28;484;0;0;1;1;0
CATALUNYA;CATALUNYA;2020-07-16;Dona;Menors de 15;Si;0;0;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-07-16;Home;Entre 15 i 64;No;360;2946;24;6;110;26;0
CATALUNYA;CATALUNYA;2020-07-16;Home;Entre 15 i 64;Si;0;31;0;0;3;0;0
CATALUNYA;CATALUNYA;2020-07-16;Home;Entre 65 i 74;No;16;448;8;0;40;8;1
CATALUNYA;CATALUNYA;2020-07-16;Home;Entre 65 i 74;Si;0;17;1;0;1;0;0
CATALUNYA;CATALUNYA;2020-07-16;Home;Majors de 74;No;14;473;6;4;40;3;0
CATALUNYA;CATALUNYA;2020-07-16;Home;Majors de 74;Si;7;102;1;0;8;0;0
CATALUNYA;CATALUNYA;2020-07-16;Home;Menors de 15;No;39;536;1;0;2;1;0
CATALUNYA;CATALUNYA;2020-07-16;Home;Menors de 15;Si;0;1;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-07-15;Altres;N/A;--;27;163;4;3;22;6;0
CATALUNYA;CATALUNYA;2020-07-15;Dona;Entre 15 i 64;No;366;3441;11;5;65;9;0
CATALUNYA;CATALUNYA;2020-07-15;Dona;Entre 15 i 64;Si;6;44;0;0;1;0;0
CATALUNYA;CATALUNYA;2020-07-15;Dona;Entre 65 i 74;No;25;471;2;0;14;0;0
CATALUNYA;CATALUNYA;2020-07-15;Dona;Entre 65 i 74;Si;3;21;0;0;1;0;0
CATALUNYA;CATALUNYA;2020-07-15;Dona;Majors de 74;No;23;651;5;0;30;0;0
CATALUNYA;CATALUNYA;2020-07-15;Dona;Majors de 74;Si;33;309;3;0;18;0;0
CATALUNYA;CATALUNYA;2020-07-15;Dona;Menors de 15;No;26;386;1;0;1;1;0
CATALUNYA;CATALUNYA;2020-07-15;Dona;Menors de 15;Si;0;1;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-07-15;Home;Entre 15 i 64;No;333;2663;11;3;94;26;0
CATALUNYA;CATALUNYA;2020-07-15;Home;Entre 15 i 64;Si;4;40;0;0;3;0;0
CATALUNYA;CATALUNYA;2020-07-15;Home;Entre 65 i 74;No;20;478;7;2;41;8;0
CATALUNYA;CATALUNYA;2020-07-15;Home;Entre 65 i 74;Si;2;23;0;0;2;0;0
CATALUNYA;CATALUNYA;2020-07-15;Home;Majors de 74;No;17;529;5;1;38;3;1
CATALUNYA;CATALUNYA;2020-07-15;Home;Majors de 74;Si;8;141;1;0;10;0;2
CATALUNYA;CATALUNYA;2020-07-15;Home;Menors de 15;No;31;425;0;0;2;1;0
CATALUNYA;CATALUNYA;2020-07-15;Home;Menors de 15;Si;0;0;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-07-14;Altres;N/A;--;30;117;5;0;22;4;0
CATALUNYA;CATALUNYA;2020-07-14;Dona;Entre 15 i 64;No;298;3168;12;0;63;7;0
CATALUNYA;CATALUNYA;2020-07-14;Dona;Entre 15 i 64;Si;0;19;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-07-14;Dona;Entre 65 i 74;No;17;397;5;0;13;0;0
CATALUNYA;CATALUNYA;2020-07-14;Dona;Entre 65 i 74;Si;0;25;0;0;1;0;0
CATALUNYA;CATALUNYA;2020-07-14;Dona;Majors de 74;No;13;622;9;0;29;0;0
CATALUNYA;CATALUNYA;2020-07-14;Dona;Majors de 74;Si;6;348;2;0;21;0;1
CATALUNYA;CATALUNYA;2020-07-14;Dona;Menors de 15;No;25;334;0;0;1;1;0
CATALUNYA;CATALUNYA;2020-07-14;Dona;Menors de 15;Si;0;4;1;0;1;0;0
CATALUNYA;CATALUNYA;2020-07-14;Home;Entre 15 i 64;No;309;2401;32;2;87;23;1
CATALUNYA;CATALUNYA;2020-07-14;Home;Entre 15 i 64;Si;1;33;0;0;3;0;0
CATALUNYA;CATALUNYA;2020-07-14;Home;Entre 65 i 74;No;11;453;4;0;38;7;0
CATALUNYA;CATALUNYA;2020-07-14;Home;Entre 65 i 74;Si;0;22;0;0;3;0;0
CATALUNYA;CATALUNYA;2020-07-14;Home;Majors de 74;No;16;551;13;4;36;3;0
CATALUNYA;CATALUNYA;2020-07-14;Home;Majors de 74;Si;5;126;1;0;9;0;1
CATALUNYA;CATALUNYA;2020-07-14;Home;Menors de 15;No;25;431;1;0;3;1;0
CATALUNYA;CATALUNYA;2020-07-14;Home;Menors de 15;Si;0;11;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-07-13;Altres;N/A;--;12;123;2;0;20;5;0
CATALUNYA;CATALUNYA;2020-07-13;Dona;Entre 15 i 64;No;300;2329;22;0;54;10;0
CATALUNYA;CATALUNYA;2020-07-13;Dona;Entre 15 i 64;Si;0;28;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-07-13;Dona;Entre 65 i 74;No;16;361;4;0;18;0;0
CATALUNYA;CATALUNYA;2020-07-13;Dona;Entre 65 i 74;Si;0;31;0;0;2;0;0
CATALUNYA;CATALUNYA;2020-07-13;Dona;Majors de 74;No;17;461;1;1;37;0;2
CATALUNYA;CATALUNYA;2020-07-13;Dona;Majors de 74;Si;8;305;1;0;20;0;0
CATALUNYA;CATALUNYA;2020-07-13;Dona;Menors de 15;No;19;215;0;0;1;1;0
CATALUNYA;CATALUNYA;2020-07-13;Dona;Menors de 15;Si;0;1;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-07-13;Home;Entre 15 i 64;No;328;1731;8;5;84;22;0
CATALUNYA;CATALUNYA;2020-07-13;Home;Entre 15 i 64;Si;1;50;0;0;2;0;0
CATALUNYA;CATALUNYA;2020-07-13;Home;Entre 65 i 74;No;25;445;4;1;35;7;0
CATALUNYA;CATALUNYA;2020-07-13;Home;Entre 65 i 74;Si;1;24;0;0;2;0;0
CATALUNYA;CATALUNYA;2020-07-13;Home;Majors de 74;No;18;455;14;0;35;3;0
CATALUNYA;CATALUNYA;2020-07-13;Home;Majors de 74;Si;3;125;3;0;10;0;0
CATALUNYA;CATALUNYA;2020-07-13;Home;Menors de 15;No;23;306;0;8;1;0;0
CATALUNYA;CATALUNYA;2020-07-13;Home;Menors de 15;Si;0;2;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-07-12;Altres;N/A;--;5;18;2;0;20;5;0
CATALUNYA;CATALUNYA;2020-07-12;Dona;Entre 15 i 64;No;84;831;6;2;52;11;1
CATALUNYA;CATALUNYA;2020-07-12;Dona;Entre 15 i 64;Si;0;3;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-07-12;Dona;Entre 65 i 74;No;6;119;2;0;11;0;0
CATALUNYA;CATALUNYA;2020-07-12;Dona;Entre 65 i 74;Si;1;6;0;0;2;0;0
CATALUNYA;CATALUNYA;2020-07-12;Dona;Majors de 74;No;5;236;3;0;46;0;1
CATALUNYA;CATALUNYA;2020-07-12;Dona;Majors de 74;Si;5;162;2;0;20;0;2
CATALUNYA;CATALUNYA;2020-07-12;Dona;Menors de 15;No;12;102;0;0;1;1;0
CATALUNYA;CATALUNYA;2020-07-12;Dona;Menors de 15;Si;0;0;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-07-12;Home;Entre 15 i 64;No;98;646;7;1;76;18;0
CATALUNYA;CATALUNYA;2020-07-12;Home;Entre 15 i 64;Si;0;3;0;0;2;0;0
CATALUNYA;CATALUNYA;2020-07-12;Home;Entre 65 i 74;No;3;163;3;0;33;6;0
CATALUNYA;CATALUNYA;2020-07-12;Home;Entre 65 i 74;Si;0;9;0;0;2;0;0
CATALUNYA;CATALUNYA;2020-07-12;Home;Majors de 74;No;4;193;2;1;32;3;0
CATALUNYA;CATALUNYA;2020-07-12;Home;Majors de 74;Si;0;62;1;0;8;0;0
CATALUNYA;CATALUNYA;2020-07-12;Home;Menors de 15;No;9;138;0;0;1;0;0
CATALUNYA;CATALUNYA;2020-07-12;Home;Menors de 15;Si;0;0;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-07-11;Altres;N/A;--;12;36;3;0;18;5;0
CATALUNYA;CATALUNYA;2020-07-11;Dona;Entre 15 i 64;No;134;1170;10;0;50;11;0
CATALUNYA;CATALUNYA;2020-07-11;Dona;Entre 15 i 64;Si;0;3;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-07-11;Dona;Entre 65 i 74;No;2;170;3;0;9;0;1
CATALUNYA;CATALUNYA;2020-07-11;Dona;Entre 65 i 74;Si;0;6;0;0;2;0;0
CATALUNYA;CATALUNYA;2020-07-11;Dona;Majors de 74;No;7;257;1;0;41;0;0
CATALUNYA;CATALUNYA;2020-07-11;Dona;Majors de 74;Si;3;123;2;0;20;0;1
CATALUNYA;CATALUNYA;2020-07-11;Dona;Menors de 15;No;10;115;0;0;1;1;0
CATALUNYA;CATALUNYA;2020-07-11;Dona;Menors de 15;Si;0;0;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-07-11;Home;Entre 15 i 64;No;98;881;10;1;72;16;0
CATALUNYA;CATALUNYA;2020-07-11;Home;Entre 15 i 64;Si;0;17;1;0;2;0;0
CATALUNYA;CATALUNYA;2020-07-11;Home;Entre 65 i 74;No;7;230;12;0;32;6;1
CATALUNYA;CATALUNYA;2020-07-11;Home;Entre 65 i 74;Si;0;8;0;0;2;0;0
CATALUNYA;CATALUNYA;2020-07-11;Home;Majors de 74;No;5;272;3;1;29;3;0
CATALUNYA;CATALUNYA;2020-07-11;Home;Majors de 74;Si;2;47;0;0;7;0;1
CATALUNYA;CATALUNYA;2020-07-11;Home;Menors de 15;No;5;127;0;0;2;0;0
CATALUNYA;CATALUNYA;2020-07-11;Home;Menors de 15;Si;0;0;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-07-10;Altres;N/A;--;16;106;8;2;14;5;0
CATALUNYA;CATALUNYA;2020-07-10;Dona;Entre 15 i 64;No;230;3108;13;2;48;11;0
CATALUNYA;CATALUNYA;2020-07-10;Dona;Entre 15 i 64;Si;1;46;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-07-10;Dona;Entre 65 i 74;No;20;444;1;0;11;0;0
CATALUNYA;CATALUNYA;2020-07-10;Dona;Entre 65 i 74;Si;0;25;0;0;2;0;0
CATALUNYA;CATALUNYA;2020-07-10;Dona;Majors de 74;No;24;661;5;0;35;0;1
CATALUNYA;CATALUNYA;2020-07-10;Dona;Majors de 74;Si;6;301;1;0;19;0;0
CATALUNYA;CATALUNYA;2020-07-10;Dona;Menors de 15;No;14;424;0;0;1;1;0
CATALUNYA;CATALUNYA;2020-07-10;Dona;Menors de 15;Si;0;6;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-07-10;Home;Entre 15 i 64;No;217;2342;17;3;69;15;0
CATALUNYA;CATALUNYA;2020-07-10;Home;Entre 15 i 64;Si;2;52;0;0;2;0;0
CATALUNYA;CATALUNYA;2020-07-10;Home;Entre 65 i 74;No;9;447;3;0;29;6;0
CATALUNYA;CATALUNYA;2020-07-10;Home;Entre 65 i 74;Si;1;18;0;0;2;0;0
CATALUNYA;CATALUNYA;2020-07-10;Home;Majors de 74;No;17;518;5;0;24;3;1
CATALUNYA;CATALUNYA;2020-07-10;Home;Majors de 74;Si;2;98;4;0;7;0;0
CATALUNYA;CATALUNYA;2020-07-10;Home;Menors de 15;No;26;441;0;0;2;0;0
CATALUNYA;CATALUNYA;2020-07-10;Home;Menors de 15;Si;0;0;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-07-09;Altres;N/A;--;10;61;2;0;15;5;0
CATALUNYA;CATALUNYA;2020-07-09;Dona;Entre 15 i 64;No;203;2353;9;5;48;9;0
CATALUNYA;CATALUNYA;2020-07-09;Dona;Entre 15 i 64;Si;1;18;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-07-09;Dona;Entre 65 i 74;No;14;324;0;0;9;0;0
CATALUNYA;CATALUNYA;2020-07-09;Dona;Entre 65 i 74;Si;0;20;0;0;3;0;0
CATALUNYA;CATALUNYA;2020-07-09;Dona;Majors de 74;No;15;486;7;0;35;0;0
CATALUNYA;CATALUNYA;2020-07-09;Dona;Majors de 74;Si;9;387;0;0;18;0;2
CATALUNYA;CATALUNYA;2020-07-09;Dona;Menors de 15;No;18;248;0;0;1;1;0
CATALUNYA;CATALUNYA;2020-07-09;Dona;Menors de 15;Si;1;1;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-07-09;Home;Entre 15 i 64;No;205;1781;8;2;63;15;0
CATALUNYA;CATALUNYA;2020-07-09;Home;Entre 15 i 64;Si;0;37;0;0;2;0;0
CATALUNYA;CATALUNYA;2020-07-09;Home;Entre 65 i 74;No;12;357;6;1;34;7;0
CATALUNYA;CATALUNYA;2020-07-09;Home;Entre 65 i 74;Si;0;14;0;0;2;0;0
CATALUNYA;CATALUNYA;2020-07-09;Home;Majors de 74;No;15;462;4;0;27;3;0
CATALUNYA;CATALUNYA;2020-07-09;Home;Majors de 74;Si;4;149;0;0;8;0;0
CATALUNYA;CATALUNYA;2020-07-09;Home;Menors de 15;No;18;297;0;0;2;0;0
CATALUNYA;CATALUNYA;2020-07-09;Home;Menors de 15;Si;1;3;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-07-08;Altres;N/A;--;13;80;1;1;18;6;0
CATALUNYA;CATALUNYA;2020-07-08;Dona;Entre 15 i 64;No;227;2444;16;3;47;7;1
CATALUNYA;CATALUNYA;2020-07-08;Dona;Entre 15 i 64;Si;3;33;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-07-08;Dona;Entre 65 i 74;No;9;371;1;0;12;0;0
CATALUNYA;CATALUNYA;2020-07-08;Dona;Entre 65 i 74;Si;3;29;0;0;3;0;0
CATALUNYA;CATALUNYA;2020-07-08;Dona;Majors de 74;No;13;552;10;0;25;0;0
CATALUNYA;CATALUNYA;2020-07-08;Dona;Majors de 74;Si;8;238;1;0;18;0;1
CATALUNYA;CATALUNYA;2020-07-08;Dona;Menors de 15;No;14;240;0;0;1;1;0
CATALUNYA;CATALUNYA;2020-07-08;Dona;Menors de 15;Si;0;0;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-07-08;Home;Entre 15 i 64;No;160;1743;11;0;64;16;1
CATALUNYA;CATALUNYA;2020-07-08;Home;Entre 15 i 64;Si;5;31;1;0;3;0;0
CATALUNYA;CATALUNYA;2020-07-08;Home;Entre 65 i 74;No;11;396;3;3;35;7;0
CATALUNYA;CATALUNYA;2020-07-08;Home;Entre 65 i 74;Si;1;25;0;0;2;0;0
CATALUNYA;CATALUNYA;2020-07-08;Home;Majors de 74;No;7;481;8;3;25;3;1
CATALUNYA;CATALUNYA;2020-07-08;Home;Majors de 74;Si;3;106;1;0;6;0;0
CATALUNYA;CATALUNYA;2020-07-08;Home;Menors de 15;No;17;287;0;0;2;0;0
CATALUNYA;CATALUNYA;2020-07-08;Home;Menors de 15;Si;0;0;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-07-07;Altres;N/A;--;5;78;2;1;17;4;0
CATALUNYA;CATALUNYA;2020-07-07;Dona;Entre 15 i 64;No;158;2444;12;2;33;7;0
CATALUNYA;CATALUNYA;2020-07-07;Dona;Entre 15 i 64;Si;0;28;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-07-07;Dona;Entre 65 i 74;No;12;464;3;0;12;0;0
CATALUNYA;CATALUNYA;2020-07-07;Dona;Entre 65 i 74;Si;2;23;0;0;3;0;0
CATALUNYA;CATALUNYA;2020-07-07;Dona;Majors de 74;No;5;647;6;0;20;0;2
CATALUNYA;CATALUNYA;2020-07-07;Dona;Majors de 74;Si;14;310;3;0;23;0;2
CATALUNYA;CATALUNYA;2020-07-07;Dona;Menors de 15;No;8;231;0;0;1;1;0
CATALUNYA;CATALUNYA;2020-07-07;Dona;Menors de 15;Si;0;2;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-07-07;Home;Entre 15 i 64;No;172;1915;12;2;59;17;1
CATALUNYA;CATALUNYA;2020-07-07;Home;Entre 15 i 64;Si;1;25;0;0;3;0;0
CATALUNYA;CATALUNYA;2020-07-07;Home;Entre 65 i 74;No;18;458;4;0;34;8;0
